time,flow,temp,salt,TRC_tr1,TRC_age,OXY_oxy
2006-11-15,0,21.34,0.49095,1,0,300
2006-11-16,0,21.49,0.49267,1,0,300
2006-11-17,0,21.69,0.49438,1,0,300
2006-11-18,0,20.92,0.49610,1,0,300
2006-11-19,0,20.04,0.49782,1,0,300
2006-11-20,0,19.93,0.49954,1,0,300
2006-11-21,0,19.96,0.50126,1,0,300
2006-11-22,0,20.20,0.50298,1,0,300
2006-11-23,0,20.52,0.50470,1,0,300
2006-11-24,0,21.03,0.50642,1,0,300
2006-11-25,0,21.36,0.50813,1,0,300
2006-11-26,0,22.06,0.50985,1,0,300
2006-11-27,0,21.71,0.51156,1,0,300
2006-11-28,0,21.43,0.51327,1,0,300
2006-11-29,0,20.96,0.51497,1,0,300
2006-11-30,0,20.86,0.51668,1,0,300
2006-12-01,0,20.34,0.51912,1,0,300
2006-12-02,0,19.91,0.52081,1,0,300
2006-12-03,0,19.14,0.52249,1,0,300
2006-12-04,0,19.32,0.52417,1,0,300
2006-12-05,0,19.58,0.52584,1,0,300
2006-12-06,0,19.71,0.52750,1,0,300
2006-12-07,0,19.07,0.52915,1,0,300
2006-12-08,0,19.04,0.53080,1,0,300
2006-12-09,0,19.54,0.53244,1,0,300
2006-12-10,0,20.16,0.53407,1,0,300
2006-12-11,0,20.31,0.53568,1,0,300
2006-12-12,0,20.04,0.53729,1,0,300
2006-12-13,0,20.31,0.53889,1,0,300
2006-12-14,0,21.26,0.54048,1,0,300
2006-12-15,0,21.67,0.54205,1,0,300
2006-12-16,0,21.84,0.54361,1,0,300
2006-12-17,0,22.38,0.54516,1,0,300
2006-12-18,0,22.72,0.54670,1,0,300
2006-12-19,0,22.96,0.54822,1,0,300
2006-12-20,0,23.21,0.54973,1,0,300
2006-12-21,0,23.44,0.55123,1,0,300
2006-12-22,0,23.78,0.55271,1,0,300
2006-12-23,0,24.16,0.55417,1,0,300
2006-12-24,0,24.23,0.55562,1,0,300
2006-12-25,0,24.97,0.55705,1,0,300
2006-12-26,0,25.33,0.55847,1,0,300
2006-12-27,0,25.33,0.55987,1,0,300
2006-12-28,0,24.86,0.56125,1,0,300
2006-12-29,0,24.61,0.56261,1,0,300
2006-12-30,0,24.04,0.56396,1,0,300
2006-12-31,0,23.35,0.56529,1,0,300
2007-01-01,0,21.76,0.56583,1,0,300
2007-01-02,0,21.09,0.56713,1,0,300
2007-01-03,0.060707176,20.67,0.56841,1,0,300
2007-01-04,0,20.28,0.56967,1,0,300
2007-01-05,0,20.15,0.57091,1,0,300
2007-01-06,0,20.03,0.57213,1,0,300
2007-01-07,0,20.06,0.57333,1,0,300
2007-01-08,0,20.55,0.57450,1,0,300
2007-01-09,0,20.56,0.57566,1,0,300
2007-01-10,0,20.59,0.57679,1,0,300
2007-01-11,0,21.04,0.57790,1,0,300
2007-01-12,0,21.06,0.57899,1,0,300
2007-01-13,0,21.07,0.58006,1,0,300
2007-01-14,0,20.44,0.58110,1,0,300
2007-01-15,0,20.24,0.58212,1,0,300
2007-01-16,0,20.20,0.58311,1,0,300
2007-01-17,0,20.05,0.58408,1,0,300
2007-01-18,0,19.52,0.58502,1,0,300
2007-01-19,0,19.47,0.58595,1,0,300
2007-01-20,0,19.52,0.58684,1,0,300
2007-01-21,0,19.99,0.58771,1,0,300
2007-01-22,0,20.42,0.58855,1,0,300
2007-01-23,0,21.44,0.58937,1,0,300
2007-01-24,0,23.41,0.59016,1,0,300
2007-01-25,0,25.41,0.59093,1,0,300
2007-01-26,0,26.44,0.59167,1,0,300
2007-01-27,0,26.71,0.59238,1,0,300
2007-01-28,0,26.94,0.59307,1,0,300
2007-01-29,0,27.15,0.59372,1,0,300
2007-01-30,0,26.61,0.59435,1,0,300
2007-01-31,0,25.55,0.59496,1,0,300
2007-02-01,0,24.67,0.59521,1,0,300
2007-02-02,0,23.95,0.59578,1,0,300
2007-02-03,0,24.02,0.59631,1,0,300
2007-02-04,0,24.09,0.59682,1,0,300
2007-02-05,0,24.31,0.59730,1,0,300
2007-02-06,0,24.32,0.59775,1,0,300
2007-02-07,0,24.04,0.59817,1,0,300
2007-02-08,0,23.41,0.59856,1,0,300
2007-02-09,0,22.83,0.59892,1,0,300
2007-02-10,0,22.43,0.59926,1,0,300
2007-02-11,0,22.10,0.59956,1,0,300
2007-02-12,0,21.49,0.59984,1,0,300
2007-02-13,0,21.51,0.60008,1,0,300
2007-02-14,0,21.16,0.60030,1,0,300
2007-02-15,0,20.94,0.60049,1,0,300
2007-02-16,0,20.71,0.60065,1,0,300
2007-02-17,0,20.39,0.60078,1,0,300
2007-02-18,0,20.54,0.60088,1,0,300
2007-02-19,0,20.84,0.60095,1,0,300
2007-02-20,0,20.83,0.60099,1,0,300
2007-02-21,0,21.41,0.60100,1,0,300
2007-02-22,0,22.39,0.60098,1,0,300
2007-02-23,0,23.76,0.60093,1,0,300
2007-02-24,0,25.16,0.60086,1,0,300
2007-02-25,0,25.59,0.60075,1,0,300
2007-02-26,0,25.49,0.60061,1,0,300
2007-02-27,0,25.13,0.60044,1,0,300
2007-02-28,0,24.54,0.60025,1,0,300
2007-03-01,0,23.61,0.59935,1,0,300
2007-03-02,0,22.93,0.59903,1,0,300
2007-03-03,0,22.94,0.59867,1,0,300
2007-03-04,0,23.91,0.59829,1,0,300
2007-03-05,0,25.14,0.59788,1,0,300
2007-03-06,0,25.99,0.59744,1,0,300
2007-03-07,0,26.09,0.59697,1,0,300
2007-03-08,0,26.05,0.59647,1,0,300
2007-03-09,0,25.84,0.59594,1,0,300
2007-03-10,0,25.15,0.59539,1,0,300
2007-03-11,0,24.11,0.59481,1,0,300
2007-03-12,0,22.79,0.59420,1,0,300
2007-03-13,0,22.13,0.59356,1,0,300
2007-03-14,0,22.43,0.59289,1,0,300
2007-03-15,0,23.35,0.59220,1,0,300
2007-03-16,0,24.02,0.59148,1,0,300
2007-03-17,0,24.39,0.59074,1,0,300
2007-03-18,0,24.37,0.58996,1,0,300
2007-03-19,0,24.53,0.58917,1,0,300
2007-03-20,0,24.70,0.58834,1,0,300
2007-03-21,0,23.99,0.58749,1,0,300
2007-03-22,0,23.18,0.58661,1,0,300
2007-03-23,0,22.45,0.58571,1,0,300
2007-03-24,0,21.47,0.58479,1,0,300
2007-03-25,0,20.24,0.58383,1,0,300
2007-03-26,0,19.26,0.58286,1,0,300
2007-03-27,0,18.73,0.58186,1,0,300
2007-03-28,0,19.31,0.58083,1,0,300
2007-03-29,0,18.93,0.57979,1,0,300
2007-03-30,0,18.41,0.57872,1,0,300
2007-03-31,0,18.58,0.57762,1,0,300
2007-04-01,0,19.76,0.57713,1,0,300
2007-04-02,0,21.16,0.57601,1,0,300
2007-04-03,0,21.51,0.57486,1,0,300
2007-04-04,0,21.24,0.57369,1,0,300
2007-04-05,0,21.42,0.57250,1,0,300
2007-04-06,0,21.38,0.57128,1,0,300
2007-04-07,0,20.70,0.57005,1,0,300
2007-04-08,0,19.74,0.56879,1,0,300
2007-04-09,0,19.01,0.56752,1,0,300
2007-04-10,0,19.12,0.56622,1,0,300
2007-04-11,0,18.84,0.56491,1,0,300
2007-04-12,0,19.04,0.56358,1,0,300
2007-04-13,0,19.38,0.56223,1,0,300
2007-04-14,0,19.56,0.56086,1,0,300
2007-04-15,0,19.65,0.55947,1,0,300
2007-04-16,0.130086806,19.43,0.55807,1,0,300
2007-04-17,0,18.68,0.55665,1,0,300
2007-04-18,0,18.40,0.55521,1,0,300
2007-04-19,0,17.83,0.55376,1,0,300
2007-04-20,0,17.58,0.55229,1,0,300
2007-04-21,0,17.74,0.55080,1,0,300
2007-04-22,0,18.17,0.54930,1,0,300
2007-04-23,0,17.92,0.54779,1,0,300
2007-04-24,0,17.85,0.54626,1,0,300
2007-04-25,0,17.89,0.54472,1,0,300
2007-04-26,0,17.51,0.54317,1,0,300
2007-04-27,0,17.60,0.54160,1,0,300
2007-04-28,0,17.61,0.54002,1,0,300
2007-04-29,0,17.36,0.53844,1,0,300
2007-04-30,0,17.72,0.53683,1,0,300
2007-05-01,0,18.19,0.53451,1,0,300
2007-05-02,0,18.77,0.53289,1,0,300
2007-05-03,0,19.48,0.53125,1,0,300
2007-05-04,0,19.26,0.52961,1,0,300
2007-05-05,0,18.94,0.52795,1,0,300
2007-05-06,0,18.70,0.52629,1,0,300
2007-05-07,0,18.53,0.52463,1,0,300
2007-05-08,0,18.87,0.52295,1,0,300
2007-05-09,0,18.73,0.52127,1,0,300
2007-05-10,0,18.46,0.51958,1,0,300
2007-05-11,0,18.12,0.51789,1,0,300
2007-05-12,0,17.68,0.51619,1,0,300
2007-05-13,0,17.32,0.51449,1,0,300
2007-05-14,0,16.75,0.51278,1,0,300
2007-05-15,0,15.94,0.51107,1,0,300
2007-05-16,0,15.30,0.50936,1,0,300
2007-05-17,0,14.97,0.50764,1,0,300
2007-05-18,0,14.97,0.50593,1,0,300
2007-05-19,0,14.87,0.50421,1,0,300
2007-05-20,0,14.84,0.50249,1,0,300
2007-05-21,0,15.36,0.50077,1,0,300
2007-05-22,0,15.95,0.49905,1,0,300
2007-05-23,0,16.61,0.49733,1,0,300
2007-05-24,0,16.83,0.49561,1,0,300
2007-05-25,0,16.84,0.49389,1,0,300
2007-05-26,0,17.19,0.49218,1,0,300
2007-05-27,0,17.29,0.49047,1,0,300
2007-05-28,0.251501157,17.11,0.48876,1,0,300
2007-05-29,0,16.47,0.48705,1,0,300
2007-05-30,0,16.07,0.48535,1,0,300
2007-05-31,0,16.00,0.48365,1,0,300
2007-06-01,0,15.97,0.48291,1,0,300
2007-06-02,0,15.83,0.48122,1,0,300
2007-06-03,0,15.97,0.47954,1,0,300
2007-06-04,0,15.95,0.47786,1,0,300
2007-06-05,0,16.35,0.47619,1,0,300
2007-06-06,0,16.56,0.47453,1,0,300
2007-06-07,0,16.28,0.47287,1,0,300
2007-06-08,0,16.16,0.47123,1,0,300
2007-06-09,0,16.24,0.46959,1,0,300
2007-06-10,0,16.42,0.46796,1,0,300
2007-06-11,0,16.79,0.46634,1,0,300
2007-06-12,0,16.38,0.46473,1,0,300
2007-06-13,0,15.99,0.46313,1,0,300
2007-06-14,0,16.06,0.46155,1,0,300
2007-06-15,0,15.82,0.45997,1,0,300
2007-06-16,0,15.62,0.45841,1,0,300
2007-06-17,0,15.17,0.45686,1,0,300
2007-06-18,0,14.40,0.45532,1,0,300
2007-06-19,0,14.15,0.45380,1,0,300
2007-06-20,0,13.99,0.45229,1,0,300
2007-06-21,0,13.87,0.45080,1,0,300
2007-06-22,0,13.96,0.44932,1,0,300
2007-06-23,0.424950231,14.23,0.44785,1,0,300
2007-06-24,0,14.55,0.44640,1,0,300
2007-06-25,0,15.13,0.44497,1,0,300
2007-06-26,0,15.54,0.44355,1,0,300
2007-06-27,0,15.94,0.44215,1,0,300
2007-06-28,0.260173611,16.34,0.44077,1,0,300
2007-06-29,0,16.73,0.43941,1,0,300
2007-06-30,0,17.01,0.43806,1,0,300
2007-07-01,0,16.74,0.43615,1,0,300
2007-07-02,0,16.55,0.43485,1,0,300
2007-07-03,0,16.73,0.43357,1,0,300
2007-07-04,0,16.67,0.43231,1,0,300
2007-07-05,0,16.71,0.43107,1,0,300
2007-07-06,0,16.81,0.42985,1,0,300
2007-07-07,0,16.31,0.42866,1,0,300
2007-07-08,0,16.15,0.42748,1,0,300
2007-07-09,0,15.98,0.42632,1,0,300
2007-07-10,0,15.76,0.42519,1,0,300
2007-07-11,0,15.75,0.42408,1,0,300
2007-07-12,0,15.51,0.42299,1,0,300
2007-07-13,0,14.96,0.42193,1,0,300
2007-07-14,0,15.19,0.42089,1,0,300
2007-07-15,0,15.35,0.41987,1,0,300
2007-07-16,0,15.29,0.41888,1,0,300
2007-07-17,0,15.19,0.41791,1,0,300
2007-07-18,0,15.13,0.41696,1,0,300
2007-07-19,0,15.24,0.41604,1,0,300
2007-07-20,0,15.34,0.41515,1,0,300
2007-07-21,0,15.39,0.41428,1,0,300
2007-07-22,0,15.42,0.41343,1,0,300
2007-07-23,0,15.43,0.41262,1,0,300
2007-07-24,0.962642361,15.36,0.41182,1,0,300
2007-07-25,0,15.39,0.41106,1,0,300
2007-07-26,0,15.43,0.41032,1,0,300
2007-07-27,0,15.77,0.40961,1,0,300
2007-07-28,0.320880787,16.00,0.40892,1,0,300
2007-07-29,0,16.06,0.40827,1,0,300
2007-07-30,0.06937963,16.19,0.40764,1,0,300
2007-07-31,0,15.79,0.40703,1,0,300
2007-08-01,0,15.43,0.40678,1,0,300
2007-08-02,0,15.12,0.40622,1,0,300
2007-08-03,0,15.09,0.40568,1,0,300
2007-08-04,0,14.74,0.40518,1,0,300
2007-08-05,0,14.75,0.40470,1,0,300
2007-08-06,0,14.96,0.40425,1,0,300
2007-08-07,0,15.73,0.40383,1,0,300
2007-08-08,0,15.79,0.40344,1,0,300
2007-08-09,0,15.41,0.40307,1,0,300
2007-08-10,0.060707176,14.81,0.40274,1,0,300
2007-08-11,0,14.31,0.40243,1,0,300
2007-08-12,0,14.08,0.40216,1,0,300
2007-08-13,0,13.49,0.40191,1,0,300
2007-08-14,0.008672454,12.89,0.40169,1,0,300
2007-08-15,0,12.92,0.40151,1,0,300
2007-08-16,0,13.83,0.40135,1,0,300
2007-08-17,0,14.49,0.40122,1,0,300
2007-08-18,0,15.18,0.40112,1,0,300
2007-08-19,0,15.67,0.40105,1,0,300
2007-08-20,0,16.37,0.40101,1,0,300
2007-08-21,0,16.91,0.40100,1,0,300
2007-08-22,0,17.29,0.40102,1,0,300
2007-08-23,0,17.24,0.40107,1,0,300
2007-08-24,0,17.11,0.40115,1,0,300
2007-08-25,0,17.00,0.40125,1,0,300
2007-08-26,0,16.99,0.40139,1,0,300
2007-08-27,0,16.99,0.40156,1,0,300
2007-08-28,0,16.24,0.40175,1,0,300
2007-08-29,0,15.64,0.40198,1,0,300
2007-08-30,0,15.26,0.40223,1,0,300
2007-08-31,0,15.21,0.40252,1,0,300
2007-09-01,0,15.76,0.40265,1,0,300
2007-09-02,0,15.85,0.40298,1,0,300
2007-09-03,0,15.34,0.40333,1,0,300
2007-09-04,0,15.79,0.40372,1,0,300
2007-09-05,0,15.91,0.40413,1,0,300
2007-09-06,0,15.71,0.40457,1,0,300
2007-09-07,0,15.61,0.40504,1,0,300
2007-09-08,0,14.79,0.40554,1,0,300
2007-09-09,0,14.54,0.40607,1,0,300
2007-09-10,0,14.71,0.40662,1,0,300
2007-09-11,0,14.68,0.40720,1,0,300
2007-09-12,0.034689815,14.74,0.40781,1,0,300
2007-09-13,0,15.02,0.40845,1,0,300
2007-09-14,0,15.36,0.40912,1,0,300
2007-09-15,0,15.94,0.40981,1,0,300
2007-09-16,0,16.03,0.41053,1,0,300
2007-09-17,0,16.19,0.41127,1,0,300
2007-09-18,0,16.53,0.41205,1,0,300
2007-09-19,0,16.82,0.41285,1,0,300
2007-09-20,0,16.87,0.41367,1,0,300
2007-09-21,0,16.46,0.41452,1,0,300
2007-09-22,0,16.19,0.41540,1,0,300
2007-09-23,0,15.57,0.41630,1,0,300
2007-09-24,0,15.49,0.41723,1,0,300
2007-09-25,0.156104167,15.45,0.41818,1,0,300
2007-09-26,0,15.55,0.41916,1,0,300
2007-09-27,0,15.49,0.42016,1,0,300
2007-09-28,0,15.80,0.42118,1,0,300
2007-09-29,0,15.68,0.42223,1,0,300
2007-09-30,0,16.41,0.42330,1,0,300
2007-10-01,0,16.29,0.42488,1,0,300
2007-10-02,0,16.04,0.42601,1,0,300
2007-10-03,0,15.97,0.42716,1,0,300
2007-10-04,0,16.09,0.42833,1,0,300
2007-10-05,0,16.09,0.42952,1,0,300
2007-10-06,0,16.46,0.43074,1,0,300
2007-10-07,0,16.35,0.43197,1,0,300
2007-10-08,0.268846065,16.45,0.43323,1,0,300
2007-10-09,0,16.42,0.43450,1,0,300
2007-10-10,0,16.49,0.43579,1,0,300
2007-10-11,0,16.62,0.43711,1,0,300
2007-10-12,0,16.82,0.43844,1,0,300
2007-10-13,0,16.76,0.43979,1,0,300
2007-10-14,0,16.96,0.44116,1,0,300
2007-10-15,0,17.30,0.44255,1,0,300
2007-10-16,0,17.26,0.44395,1,0,300
2007-10-17,0,17.11,0.44537,1,0,300
2007-10-18,0,17.02,0.44681,1,0,300
2007-10-19,0,16.76,0.44827,1,0,300
2007-10-20,0,16.76,0.44974,1,0,300
2007-10-21,0,16.76,0.45122,1,0,300
2007-10-22,0,17.28,0.45272,1,0,300
2007-10-23,0,17.80,0.45423,1,0,300
2007-10-24,0,18.03,0.45576,1,0,300
2007-10-25,0,17.44,0.45730,1,0,300
2007-10-26,0,16.97,0.45885,1,0,300
2007-10-27,0,16.46,0.46042,1,0,300
2007-10-28,0,16.03,0.46200,1,0,300
2007-10-29,0,15.11,0.46359,1,0,300
2007-10-30,0,14.86,0.46519,1,0,300
2007-10-31,0,14.74,0.46680,1,0,300
2007-11-01,0,15.55,0.46751,1,0,300
2007-11-02,0,16.76,0.46914,1,0,300
2007-11-03,0,18.01,0.47077,1,0,300
2007-11-04,0,18.51,0.47242,1,0,300
2007-11-05,0,18.80,0.47407,1,0,300
2007-11-06,0,18.99,0.47573,1,0,300
2007-11-07,0,19.16,0.47740,1,0,300
2007-11-08,0,19.28,0.47907,1,0,300
2007-11-09,0,20.09,0.48076,1,0,300
2007-11-10,0,21.14,0.48244,1,0,300
2007-11-11,0,21.52,0.48414,1,0,300
2007-11-12,0,21.94,0.48583,1,0,300
2007-11-13,0,22.19,0.48754,1,0,300
2007-11-14,0,22.35,0.48924,1,0,300
2007-11-15,0,22.31,0.49095,1,0,300
2007-11-16,0,21.09,0.49267,1,0,300
2007-11-17,0,19.42,0.49438,1,0,300
2007-11-18,0,18.69,0.49610,1,0,300
2007-11-19,0,18.51,0.49782,1,0,300
2007-11-20,0,18.46,0.49954,1,0,300
2007-11-21,0,18.74,0.50126,1,0,300
2007-11-22,0,19.07,0.50298,1,0,300
2007-11-23,0,19.35,0.50470,1,0,300
2007-11-24,0,19.46,0.50642,1,0,300
2007-11-25,0,19.91,0.50813,1,0,300
2007-11-26,0,20.31,0.50985,1,0,300
2007-11-27,0,20.44,0.51156,1,0,300
2007-11-28,0,20.19,0.51327,1,0,300
2007-11-29,0,19.65,0.51497,1,0,300
2007-11-30,0,19.14,0.51668,1,0,300
2007-12-01,0,18.87,0.51912,1,0,300
2007-12-02,0,18.80,0.52081,1,0,300
2007-12-03,0,18.44,0.52249,1,0,300
2007-12-04,0,17.65,0.52417,1,0,300
2007-12-05,0,17.29,0.52584,1,0,300
2007-12-06,0,17.29,0.52750,1,0,300
2007-12-07,0,17.79,0.52915,1,0,300
2007-12-08,0,18.87,0.53080,1,0,300
2007-12-09,0,19.76,0.53244,1,0,300
2007-12-10,0,19.96,0.53407,1,0,300
2007-12-11,0,20.32,0.53568,1,0,300
2007-12-12,0,20.83,0.53729,1,0,300
2007-12-13,0,21.05,0.53889,1,0,300
2007-12-14,0,20.89,0.54048,1,0,300
2007-12-15,0,20.14,0.54205,1,0,300
2007-12-16,0,19.49,0.54361,1,0,300
2007-12-17,0,19.48,0.54516,1,0,300
2007-12-18,0,19.75,0.54670,1,0,300
2007-12-19,0,19.32,0.54822,1,0,300
2007-12-20,0,19.49,0.54973,1,0,300
2007-12-21,0,20.35,0.55123,1,0,300
2007-12-22,0,21.51,0.55271,1,0,300
2007-12-23,0,22.75,0.55417,1,0,300
2007-12-24,0,24.45,0.55562,1,0,300
2007-12-25,0,24.83,0.55705,1,0,300
2007-12-26,0,25.31,0.55847,1,0,300
2007-12-27,0,25.35,0.55987,1,0,300
2007-12-28,0,24.80,0.56125,1,0,300
2007-12-29,0,23.71,0.56261,1,0,300
2007-12-30,0,22.75,0.56396,1,0,300
2007-12-31,0,21.71,0.56529,1,0,300
2008-01-01,0,22.38,0.56583,1,0,300
2008-01-02,0,22.51,0.56713,1,0,300
2008-01-03,0,22.31,0.56841,1,0,300
2008-01-04,0,22.17,0.56967,1,0,300
2008-01-05,0,22.86,0.57091,1,0,300
2008-01-06,0,23.26,0.57213,1,0,300
2008-01-07,0,22.78,0.57333,1,0,300
2008-01-08,0,21.69,0.57450,1,0,300
2008-01-09,0,21.26,0.57566,1,0,300
2008-01-10,0,21.29,0.57679,1,0,300
2008-01-11,0,21.58,0.57790,1,0,300
2008-01-12,0,21.31,0.57899,1,0,300
2008-01-13,0,21.19,0.58006,1,0,300
2008-01-14,0,21.91,0.58110,1,0,300
2008-01-15,0,23.53,0.58212,1,0,300
2008-01-16,0,24.14,0.58311,1,0,300
2008-01-17,0,24.93,0.58408,1,0,300
2008-01-18,0,25.21,0.58502,1,0,300
2008-01-19,0,25.67,0.58595,1,0,300
2008-01-20,0,25.76,0.58684,1,0,300
2008-01-21,0,25.46,0.58771,1,0,300
2008-01-22,0,24.56,0.58855,1,0,300
2008-01-23,0,24.62,0.58937,1,0,300
2008-01-24,0,24.59,0.59016,1,0,300
2008-01-25,0,24.34,0.59093,1,0,300
2008-01-26,0,23.86,0.59167,1,0,300
2008-01-27,0,23.45,0.59238,1,0,300
2008-01-28,0,23.43,0.59307,1,0,300
2008-01-29,0,23.30,0.59372,1,0,300
2008-01-30,0,23.52,0.59435,1,0,300
2008-01-31,0,24.06,0.59496,1,0,300
2008-02-01,0,24.86,0.59521,1,0,300
2008-02-02,0,25.76,0.59578,1,0,300
2008-02-03,0,26.85,0.59631,1,0,300
2008-02-04,0,27.63,0.59682,1,0,300
2008-02-05,0,27.20,0.59730,1,0,300
2008-02-06,0,27.04,0.59775,1,0,300
2008-02-07,0,26.69,0.59817,1,0,300
2008-02-08,0.884590278,26.69,0.59856,1,0,300
2008-02-09,0,26.44,0.59892,1,0,300
2008-02-10,0,26.33,0.59926,1,0,300
2008-02-11,0,26.27,0.59956,1,0,300
2008-02-12,0,27.18,0.59984,1,0,300
2008-02-13,0,26.94,0.60008,1,0,300
2008-02-14,0,26.51,0.60030,1,0,300
2008-02-15,0,25.79,0.60049,1,0,300
2008-02-16,0,24.84,0.60065,1,0,300
2008-02-17,0,23.72,0.60078,1,0,300
2008-02-18,0,22.49,0.60088,1,0,300
2008-02-19,0,21.86,0.60095,1,0,300
2008-02-20,0,21.76,0.60099,1,0,300
2008-02-21,0,21.71,0.60100,1,0,300
2008-02-22,0,21.94,0.60098,1,0,300
2008-02-23,0,22.71,0.60093,1,0,300
2008-02-24,0,23.34,0.60086,1,0,300
2008-02-25,0,24.42,0.60075,1,0,300
2008-02-26,0,25.59,0.60061,1,0,300
2008-02-27,0,25.90,0.60044,1,0,300
2008-02-28,0,26.09,0.60025,1,0,300
2008-02-29,0,25.79,0.60002,1,0,300
2008-03-01,0,25.49,0.59935,1,0,300
2008-03-02,0,24.96,0.59903,1,0,300
2008-03-03,0,24.47,0.59867,1,0,300
2008-03-04,0,23.35,0.59829,1,0,300
2008-03-05,0,23.24,0.59788,1,0,300
2008-03-06,0,23.04,0.59744,1,0,300
2008-03-07,0,22.81,0.59697,1,0,300
2008-03-08,0,22.70,0.59647,1,0,300
2008-03-09,0,22.87,0.59594,1,0,300
2008-03-10,0,22.58,0.59539,1,0,300
2008-03-11,0,22.49,0.59481,1,0,300
2008-03-12,0,21.23,0.59420,1,0,300
2008-03-13,0,21.49,0.59356,1,0,300
2008-03-14,0,21.38,0.59289,1,0,300
2008-03-15,0,21.09,0.59220,1,0,300
2008-03-16,0,21.45,0.59148,1,0,300
2008-03-17,0,21.52,0.59074,1,0,300
2008-03-18,0,21.94,0.58996,1,0,300
2008-03-19,0,23.47,0.58917,1,0,300
2008-03-20,0,23.36,0.58834,1,0,300
2008-03-21,0,23.61,0.58749,1,0,300
2008-03-22,0,23.54,0.58661,1,0,300
2008-03-23,0,22.93,0.58571,1,0,300
2008-03-24,0,22.85,0.58479,1,0,300
2008-03-25,0,22.89,0.58383,1,0,300
2008-03-26,0,22.98,0.58286,1,0,300
2008-03-27,0,22.91,0.58186,1,0,300
2008-03-28,0,22.95,0.58083,1,0,300
2008-03-29,0,22.41,0.57979,1,0,300
2008-03-30,0,21.82,0.57872,1,0,300
2008-03-31,0,21.15,0.57762,1,0,300
2008-04-01,1.854211806,20.39,0.57713,1,0,300
2008-04-02,0,19.85,0.57601,1,0,300
2008-04-03,0,19.54,0.57486,1,0,300
2008-04-04,0,19.46,0.57369,1,0,300
2008-04-05,0.138759259,20.23,0.57250,1,0,300
2008-04-06,0,20.73,0.57128,1,0,300
2008-04-07,0,20.86,0.57005,1,0,300
2008-04-08,0,21.00,0.56879,1,0,300
2008-04-09,0,20.39,0.56752,1,0,300
2008-04-10,0,20.17,0.56622,1,0,300
2008-04-11,0,20.14,0.56491,1,0,300
2008-04-12,0,20.47,0.56358,1,0,300
2008-04-13,0,20.39,0.56223,1,0,300
2008-04-14,0,20.94,0.56086,1,0,300
2008-04-15,0,20.54,0.55947,1,0,300
2008-04-16,0,20.56,0.55807,1,0,300
2008-04-17,0.754503472,19.97,0.55665,1,0,300
2008-04-18,0,19.00,0.55521,1,0,300
2008-04-19,0,17.90,0.55376,1,0,300
2008-04-20,0,17.61,0.55229,1,0,300
2008-04-21,0,17.02,0.55080,1,0,300
2008-04-22,0,16.96,0.54930,1,0,300
2008-04-23,0,17.06,0.54779,1,0,300
2008-04-24,0,17.48,0.54626,1,0,300
2008-04-25,0,17.86,0.54472,1,0,300
2008-04-26,0,18.29,0.54317,1,0,300
2008-04-27,0,18.46,0.54160,1,0,300
2008-04-28,0,18.41,0.54002,1,0,300
2008-04-29,0,18.25,0.53844,1,0,300
2008-04-30,0,17.95,0.53683,1,0,300
2008-05-01,0,17.68,0.53451,1,0,300
2008-05-02,0,17.66,0.53289,1,0,300
2008-05-03,0,17.27,0.53125,1,0,300
2008-05-04,0,17.15,0.52961,1,0,300
2008-05-05,0,17.21,0.52795,1,0,300
2008-05-06,0,17.78,0.52629,1,0,300
2008-05-07,0,18.41,0.52463,1,0,300
2008-05-08,0,18.81,0.52295,1,0,300
2008-05-09,0,19.21,0.52127,1,0,300
2008-05-10,0,19.51,0.51958,1,0,300
2008-05-11,0,19.65,0.51789,1,0,300
2008-05-12,0,19.15,0.51619,1,0,300
2008-05-13,0,18.68,0.51449,1,0,300
2008-05-14,0,17.96,0.51278,1,0,300
2008-05-15,0,17.33,0.51107,1,0,300
2008-05-16,0,16.66,0.50936,1,0,300
2008-05-17,0,16.29,0.50764,1,0,300
2008-05-18,0,15.86,0.50593,1,0,300
2008-05-19,0,16.01,0.50421,1,0,300
2008-05-20,0,15.96,0.50249,1,0,300
2008-05-21,0,16.14,0.50077,1,0,300
2008-05-22,0,16.75,0.49905,1,0,300
2008-05-23,0,17.01,0.49733,1,0,300
2008-05-24,0,17.38,0.49561,1,0,300
2008-05-25,0,17.66,0.49389,1,0,300
2008-05-26,0,18.13,0.49218,1,0,300
2008-05-27,0,18.11,0.49047,1,0,300
2008-05-28,0,18.36,0.48876,1,0,300
2008-05-29,0.052034722,18.49,0.48705,1,0,300
2008-05-30,0,18.61,0.48535,1,0,300
2008-05-31,0,18.44,0.48365,1,0,300
2008-06-01,1.231292245,18.34,0.48291,1,0,300
2008-06-02,0,17.87,0.48122,1,0,300
2008-06-03,0,17.84,0.47954,1,0,300
2008-06-04,0,17.51,0.47786,1,0,300
2008-06-05,0,17.06,0.47619,1,0,300
2008-06-06,0,16.67,0.47453,1,0,300
2008-06-07,0,16.48,0.47287,1,0,300
2008-06-08,0,15.99,0.47123,1,0,300
2008-06-09,0.390260417,15.99,0.46959,1,0,300
2008-06-10,0,16.01,0.46796,1,0,300
2008-06-11,0,15.91,0.46634,1,0,300
2008-06-12,0,16.01,0.46473,1,0,300
2008-06-13,0,16.24,0.46313,1,0,300
2008-06-14,0,16.06,0.46155,1,0,300
